city,State_name,State_ab,ALand,AWater,Median,Stdev
Bardwell,Kentucky,KY,1251409.0,2480.3333333333335,135398.66666666666,92368.84820293392
Bargersville,Indiana,IN,48458886.0,0.0,159457.0,171486.340390275
Barker,New York,NY,1087358.0,0.0,72110.0,66087.9608124596
Barksdale,Texas,TX,1304233.0,0.0,73985.0,118047.90201195801
Barnard,Missouri,MO,616330.0,0.0,73437.0,46939.2590322731
Barnesville,Georgia,GA,2846249.6,22637.2,66195.4,113970.1907847024
Barneveld,Wisconsin,WI,2281428.0,0.0,94203.0,112421.740050573
Barnhart,Missouri,MO,13192399.0,408351.0,98191.0,143581.265108702
Barnsdall,Oklahoma,OK,1513322.0,10772.0,68438.0,62506.360344525194
Barnum,Iowa,IA,2392026.5,0.0,190707.0,84767.232619938
Barre,Vermont,VT,10221889.0,83458.0,84816.0,89771.799261301
Barrett,Minnesota,MN,5428768.0,59446.0,68734.0,71457.0247119477
Barrington,Illinois,IL,50739382.666666664,1222467.6666666667,262028.66666666666,155677.78135923095
Barron,Wisconsin,WI,7454298.0,218280.0,70075.0,93671.11879902349
Barrow,Alaska,AK,48786920.0,6890236.0,174757.0,179948.50898156
Barry,Illinois,IL,1597350.5,0.0,40545.5,41459.15685457625
Barryton,Michigan,MI,2479645.0,200885.0,40959.0,51355.81914346
Barstow,California,CA,56405452.0,66930.5,76647.5,85324.304496786
Bartelso,Illinois,IL,1044524.0,0.0,114242.0,121057.98949586
Bartlesville,Oklahoma,OK,58924602.0,63673.0,108798.0,145639.018141657
Bartlett,Illinois,IL,12058536.0,166290.0,206342.5,88542.33274192987
Bartley,Nebraska,NE,2427329.0,0.0,75528.0,92702.8971913656
Barto,Pennsylvania,PA,1341837.0,0.0,84159.0,88389.9597390812
Barton,Arkansas,AR,2607808.0,0.0,14962.0,27230.5581824105
Bartonville,Illinois,IL,21206291.0,1101278.0,91536.0,113138.47829053199
Basalt,Colorado,CO,5177372.0,20308.0,106955.0,91324.696224105
Bascom,Ohio,OH,3922446.0,0.0,300000.0,98416.7542925037
Baskerville,Virginia,VA,5554194.0,0.0,300000.0,70826.62125172719
Baskin,Louisiana,LA,3452523.0,0.0,69459.0,66892.3824597627
Bassett,Nebraska,NE,1500517.0,0.0,49493.0,44091.1727834
Bassfield,Mississippi,MS,2589970.0,0.0,45861.0,37122.3280146775
Bastrop,Louisiana,LA,2918084.0,0.0,31079.0,53791.9102257297
Batavia,Illinois,IL,12977637.5,85519.5,34887.0,104709.901867411
Batesburg-leesville,South Carolina,SC,20240378.0,270006.0,66825.0,71231.9846717074
Batesland,South Dakota,SD,221032.0,0.0,58287.0,57993.845745457
Batesville,Indiana,IN,6039932.25,274492.25,219354.75,108773.45818920355
Bath,Michigan,MI,6056410.833333333,392245.0,126386.0,104274.41588717797
Baton Rouge,Louisiana,LA,39479191.28571428,849580.7142857143,129420.42857142857,143953.6691261844
Battle Creek,Iowa,IA,4453105.25,42815.75,68227.25,76831.90235557998
Battle Ground,Indiana,IN,15205144.5,18038.25,132187.75,145418.11865080838
Battle Lake,Minnesota,MN,3798924.0,9249.0,66999.0,84111.8296167465
Battle Mountain,Nevada,NV,9464105.0,1035.0,300000.0,55477.881007903496
Battlefield,Missouri,MO,6488531.0,0.0,91641.0,95226.5941171227
Baudette,Minnesota,MN,2529724.0,0.0,66179.0,54263.1379992952
Bauxite,Arkansas,AR,8157675.0,232348.0,66691.0,65017.6177109827
Baxley,Georgia,GA,2001892.0,4230.0,55660.0,110179.09091763
Baxter,Kentucky,KY,18896000.0,1980221.6666666667,140550.66666666666,100875.5299829588
Bay City,Michigan,MI,26330810.0,2691404.0,71196.0,100212.43593655301
Bay Harbor Islands,Florida,FL,1050731.5,386478.5,244503.0,217906.784952942
Bay Head,New Jersey,NJ,1524601.0,309080.0,193137.0,185884.65856644
Bay Minette,Alabama,AL,34445086.5,470003.5,165605.0,82190.26354739466
Bay Point,California,CA,17041290.0,2129858.0,87244.0,114566.06578028199
Bay Shore,New York,NY,8515884.666666666,220990.66666666666,139563.66666666666,153274.96066576167
Bay Springs,Mississippi,MS,7027169.0,0.0,124854.0,171719.591329097
Bay St Louis,Mississippi,MS,38051383.0,30901681.0,82757.0,115346.899462689
Bay Village,Ohio,OH,11825077.0,6444600.0,163174.0,170930.946708167
Bayamon,Puerto Rico,PR,2868504.0,0.0,19645.0,40755.9288645075
Bayard,New Mexico,NM,173769.0,0.0,300000.0,17997.4876913611
Bayboro,North Carolina,NC,6327695.5,157964.0,62150.5,77825.71390269519
Bayfield,Colorado,CO,3733452.0,0.0,102102.0,139559.229128852
Baytown,Texas,TX,56246796.5,3549481.5,106212.0,136127.6804632135
Bazine,Kansas,KS,1410780.0,0.0,77414.33333333333,73863.08294823166
Beach,North Dakota,ND,2694878.0,42371.0,139167.0,156568.352205019
Beach Haven,New Jersey,NJ,2541379.0,3490316.0,172180.0,176369.462585158
Beach Park,Illinois,IL,18396785.0,0.0,108370.0,138639.894190136
Beachwood,New Jersey,NJ,10405996.5,17316.5,160239.5,167825.44779174298
Bealeton,Virginia,VA,14178048.0,33238.0,113320.0,134514.004390548
Beallsville,Ohio,OH,1056491.0,149572.0,66939.0,66061.9912709273
Bear River City,Utah,UT,30417241.0,0.0,92936.0,102359.71446234
Bearden,Arkansas,AR,4210767.0,0.0,67872.0,84227.2090587461
Beatty,Nevada,NV,450939235.0,73624.0,171013.0,169166.534085793
Beattyville,Kentucky,KY,5449844.0,24677.0,46987.0,108094.9536733
Beaufort,South Carolina,SC,28944431.25,5508457.75,87325.5,109348.1245673035
Beaumont,California,CA,69465682.4,1561094.4,107361.4,126112.63224055141
Beaver,Alaska,AK,11150547.57142857,343479.5714285714,138100.0,100608.46886362461
Beaver Falls,Pennsylvania,PA,5511415.0,576930.0,65315.0,100633.815113505
Beaver Island,Michigan,MI,2665095.0,7260.0,84049.0,121836.899305277
Beaver Springs,Pennsylvania,PA,3507361.0,14888.0,69335.0,103125.05645809
Beaverton,Michigan,MI,15321324.5,185318.75,106621.0,126280.47972360508
Beckemeyer,Illinois,IL,1586765.0,0.0,103266.0,123370.618907495
Becker,Minnesota,MN,27323288.0,1166022.0,105381.0,76739.5936813704
Beckley,West Virginia,WV,24603282.0,28272.0,90655.0,122998.398718904
Bedford,Iowa,IA,7896141.857142857,27793.285714285714,135860.7142857143,75817.23555513241
Bedford Hills,New York,NY,2592995.0,0.0,143007.0,147442.897160585
Bedminster,New Jersey,NJ,14817741.0,109899.0,255463.0,227104.28262477802
Bee Branch,Arkansas,AR,4874714.0,0.0,108895.0,123245.73556896801
Beebe,Arkansas,AR,26172400.0,298498.0,104343.0,153086.568562381
Beech Grove,Indiana,IN,11382105.0,0.0,74469.0,96410.5498084832
Beecher,Illinois,IL,7561451.0,0.0,94205.0,120841.235219575
Beechmont,Kentucky,KY,2958385.0,42802.5,194076.0,71422.52936952545
Beggs,Oklahoma,OK,10914917.0,10085.0,60283.0,88558.54615956481
Bel Air,Maryland,MD,24216964.5,105984.0,129465.5,146643.4385100565
Bel Aire,Kansas,KS,16604169.0,109326.0,123253.0,137229.252396962
Belcamp,Maryland,MD,6031967.0,29256.0,111257.0,140326.526810774
Belchertown,Massachusetts,MA,13030679.0,5582.0,108051.0,145090.895356288
Belcourt,North Dakota,ND,7652129.5,261158.0,55752.0,55929.39291865665
Belden,Mississippi,MS,4510019.0,0.0,84013.0,66778.55098344809
Belen,New Mexico,NM,10525064.8,3523.6,161460.4,60841.71792658463
Belfair,Washington,WA,4085177.0,210009.0,263943.0,111364.382960275
Belfast,Maine,ME,88164079.0,11204243.0,89066.0,120491.762311481
Belfry,Kentucky,KY,3090064.5,69032.0,53553.5,45061.85225008376
Belgrade,Minnesota,MN,6234656.5,7442.5,195624.0,64776.96887782716
Belington,West Virginia,WV,3481540.5,88061.0,70229.0,74824.1599272225
Bell City,Louisiana,LA,4313113.0,60544.5,184218.0,81056.16162461555
Bella Vista,Arkansas,AR,87368373.5,2221697.0,94797.0,116673.05488832715
Bellaire,Michigan,MI,5810132.333333333,595637.0,130367.66666666667,134445.57681694778
Bellbrook,Ohio,OH,8094798.0,3421.0,125781.0,143690.45145646698
Belle,Missouri,MO,2351901.5,209845.5,97030.5,64785.78304382405
Belle Chasse,Louisiana,LA,64532981.0,8969299.0,113916.0,123065.49896667301
Belle Isle,Florida,FL,6163447.0,7194419.0,179836.0,181327.406236856
Belle Vernon,Pennsylvania,PA,1879605.8,70679.6,90465.2,92014.47411339222
Bellefontaine,Ohio,OH,14032597.0,0.0,76442.0,91306.4170560344
Bellefonte,Pennsylvania,PA,3024131.3333333335,0.0,152449.66666666666,78557.16545849614
Belleville,Arkansas,AR,10739950.125,169003.25,81082.75,91512.88457271317
Bellevue,Iowa,IA,15422066.25,204679.08333333334,177063.75,130859.09335745235
Bellflower,California,CA,15845460.0,138188.0,96488.0,128013.79508000599
Bellingham,Washington,WA,26472431.25,4266704.25,107361.5,132069.904327286
Bellmawr,New Jersey,NJ,7729299.0,315734.0,95598.0,95248.80261019288
Bellmore,New York,NY,8013801.5,1180931.0,219745.0,200983.00849076803
Bellows Falls,Vermont,VT,1229336.0,39341.0,300000.0,66201.3920648157
Bells,Tennessee,TN,6027804.0,16845.0,79843.0,50963.0626073034
Bellville,Texas,TX,6878924.0,49653.0,97357.0,128500.07125654
Bellwood,Illinois,IL,4009135.0,0.0,156098.66666666666,104694.83377755694
Belmond,Iowa,IA,2505348.0,0.0,73896.5,81454.47577676231
Belmont,Massachusetts,MA,6977669.0,83472.25,97999.5,97912.74950035287
Beloit,Ohio,OH,23706024.0,431956.0,65624.5,77045.7943235653
Belton,Missouri,MO,36895049.0,179632.0,88522.0,106771.272044132
Belvedere,South Carolina,SC,8931369.0,15361.0,74511.0,111306.895187485
Belvidere,New Jersey,NJ,2153499.0,49767.5,78778.5,86680.07071681725
Belview,Minnesota,MN,2204859.5,0.0,52696.0,54599.532614214746
Belzoni,Mississippi,MS,2638322.0,0.0,60769.0,97709.8318838515
Bement,Illinois,IL,2117319.0,0.0,49921.5,131520.677936844
Bemidji,Minnesota,MN,4787664.5,81960.5,213235.5,127956.343268894
Ben Lomond,California,CA,8738098.0,315.0,198819.0,186244.158767074
Bena,Minnesota,MN,3578737.5,29461.0,168739.0,74222.14392407125
Benavides,Texas,TX,4664534.0,0.0,88322.0,144024.70677592198
Bend,Oregon,OR,27932940.75,208207.75,146885.25,133675.34030232005
Bendersville,Pennsylvania,PA,1041726.3333333334,2649.3333333333335,183333.33333333334,121899.52078320275
Benicia,California,CA,16947879.5,3614391.0,211885.0,125019.34052497109
Benjamin,Texas,TX,2722373.0,0.0,80086.0,118694.60300290001
Benkelman,Nebraska,NE,455741.0,0.0,300000.0,13344.712686854
Bennet,Nebraska,NE,1025249.0,0.0,87558.0,63290.88823711175
Bennett,Colorado,CO,6007076.75,14475.75,168159.75,94741.22371066152
Bennington,Kansas,KS,3239997.8,18577.8,177395.2,118049.53565463657
Benson,Arizona,AZ,24520146.4,51760.2,80980.8,81106.52212952932
Bentleyville,Pennsylvania,PA,9570697.0,0.0,75211.0,81614.9416679409
Benton,Arkansas,AR,25702228.0,308516.8333333333,77099.83333333333,82314.16537950841
Benton Harbor,Michigan,MI,11184085.0,628267.0,46544.5,59787.79558035299
Bentonia,Mississippi,MS,2031151.0,0.0,181789.5,36503.6004579856
Bentonville,Arkansas,AR,47288132.0,274169.0,144358.0,152646.275474424
Benzonia,Michigan,MI,2017453.0,1932.0,69146.5,82084.71431556075
Berea,Kentucky,KY,42762249.0,185544.0,73699.0,86274.7629238591
Beresford,South Dakota,SD,4621442.0,0.0,89188.0,120444.065072298
Bergen,New York,NY,1907748.0,0.0,92520.0,99319.22146790789
Bergholz,Ohio,OH,1261130.0,0.0,94985.5,100935.54563904801
Bergman,Arkansas,AR,2496407.5,1459.5,38048.0,36594.43322315655
Berkeley,Missouri,MO,7401361.5,4826.5,39467.5,59093.01864213651
Berkeley Lake,Georgia,GA,4532828.0,283096.0,220206.0,202424.51345562103
Berkeley Springs,West Virginia,WV,1544834.5,0.0,55552.5,56822.84873324845
Berlin,Maryland,MD,9359379.166666666,1439940.5,104756.0,112163.00063948176
Bermuda Dunes,California,CA,7631261.0,0.0,158898.0,165433.781283946
Bernalillo,New Mexico,NM,44643783.5,212709.0,124689.0,148183.5836156295
Bernard,Iowa,IA,332670.0,0.0,143814.5,112777.7937139258
Berne,Indiana,IN,2813965.0,362312.0,85889.0,104810.807803748
Bernice,Louisiana,LA,8354301.0,34512.0,34229.0,44758.6083640889
Bernville,Pennsylvania,PA,1366797.5,13284.0,92336.5,131860.5263665255
Berrien Springs,Michigan,MI,2429823.0,208528.0,82279.0,113483.50202327801
Berry,Alabama,AL,27884733.0,15029.0,62350.0,74776.4315801625
Berryville,Virginia,VA,5868897.0,2855.0,150940.0,168279.517880287
Bertha,Minnesota,MN,2819270.0,0.0,70901.0,68029.4708590366
Berthold,North Dakota,ND,1524855.0,0.0,100544.0,134522.236647776
Berwick,Pennsylvania,PA,1528748.3333333333,168904.0,227627.66666666666,66153.7548428355
Berwyn,Pennsylvania,PA,4825738.0,10456.0,193560.0,186443.364259863
Bessemer,Alabama,AL,5684720.666666667,14748.666666666666,82005.66666666667,79299.91565212204
Bethalto,Illinois,IL,19479883.0,198171.0,99615.0,129475.321766005
Bethany,Oklahoma,OK,6930750.0,0.0,192061.5,133631.805219316
Bethel,Alaska,AK,19364924.57142857,2061949.5714285714,117336.14285714286,104539.29841007802
Bethel Park,Pennsylvania,PA,30226924.0,0.0,121557.0,146731.787594572
Bethesda,Maryland,MD,12547098.666666666,438790.3333333333,266042.6666666667,223374.3257008563
Bethlehem,Georgia,GA,16736757.25,233763.75,108803.75,115353.04407535575
Bethpage,Tennessee,TN,3440295.0,0.0,300000.0,112807.174819565
Bethune,Colorado,CO,419628.0,0.0,64440.0,52425.517970875
Betsy Layne,Kentucky,KY,4686528.0,69684.0,85397.0,67006.9919618071
Bettendorf,Iowa,IA,20019246.666666668,1298087.0,110707.66666666667,125699.03818157518
Bettsville,Ohio,OH,831839.0,0.0,187823.5,83225.87208936716
Beulah,North Dakota,ND,6454066.0,62626.0,115521.0,137090.363089419
Beulaville,North Carolina,NC,13864493.0,1905.0,72308.0,61397.9901487489
Beverly,New Jersey,NJ,1583063.0,422329.0,93281.0,132930.981286569
Beverly Hills,California,CA,14784023.0,5889.0,242184.0,212891.334745633
Bevier,Missouri,MO,2674950.0,1128.0,57208.0,67255.72016035269
Bevinsville,Kentucky,KY,4566961.0,0.0,50717.0,15212.8235796991
Bicknell,Indiana,IN,5087557.4,0.0,110135.2,45559.1037812824
Biddeford,Maine,ME,77918025.0,75101170.0,90246.0,121677.38576620801
Biddle,Montana,MT,44336377.0,0.0,300000.0,71414.2191185054
Bieber,California,CA,8219127.0,114617.66666666667,283333.3333333333,64218.64215384644
Bienville,Louisiana,LA,17313369.0,26708.0,182693.0,90589.06785178515
Big Bay,Michigan,MI,9791231.0,5581278.0,49162.0,42997.9660513361
Big Bear Lake,California,CA,82757530.0,44975.0,84734.0,111655.316201815
Big Bend,California,CA,11664708.5,165625.0,78713.0,95896.4513601164
Big Flats,New York,NY,42218042.0,200374.0,114980.0,139967.732225418
Big Horn,Wyoming,WY,4677276.0,0.0,300000.0,194625.148550889
Big Island,Virginia,VA,2130750.0,17556.0,76428.0,21409.8942503235
Big Lake,Minnesota,MN,17885087.0,2430873.0,108327.0,116796.274701089
Big Pine,California,CA,7652701.0,4831.0,101811.0,102458.875062742
Big Piney,Wyoming,WY,2420153.5,33237.5,102888.0,120343.286469263
Big Sandy,Texas,TX,2394685.0,61660.5,103488.5,73326.52974785003
Big Sky,Montana,MT,310813910.0,611690.0,135208.0,150897.45948420098
Big Stone City,Minnesota,MN,1949871.0,0.0,72589.0,70393.3953147086
Big Timber,Montana,MT,2388139.0,81242.0,86418.0,109132.097043385
Bigfork,Minnesota,MN,20942948.833333332,2628143.1666666665,101617.66666666667,121133.11418249877
Biggs,California,CA,1646292.0,0.0,80722.0,132128.63542891698
Biggsville,Illinois,IL,2095042.0,0.0,225031.66666666666,73879.61661989558
Biglerville,Pennsylvania,PA,1691155.0,0.0,88990.0,112039.92673626
Billingsley,Alabama,AL,3383297.0,3909.0,66575.0,142306.254441491
Biloxi,Mississippi,MS,111336172.0,64344914.0,87841.0,124552.17864127699
Binger,Oklahoma,OK,2257460.0,0.0,82860.0,116996.07422064099
Bingham Farms,Michigan,MI,5009081.0,0.0,220593.5,203082.397308036
Binghamton,New York,NY,16748060.5,1023867.5,89924.0,124518.44790251399
Birch Tree,Missouri,MO,3575561.0,0.0,77048.0,32902.0423917692
Bird City,Kansas,KS,574338.0,0.0,49409.0,56455.5451080766
Birdsboro,Pennsylvania,PA,3462403.0,80193.0,90297.0,107692.973337514
Birmingham,Alabama,AL,62505263.28571428,970819.2857142857,101124.28571428571,115424.30001396833
Birnamwood,Wisconsin,WI,5569390.5,48298.5,35120.5,29284.165337754494
Birney,Montana,MT,39096623.0,0.0,62811.0,43540.0594211094
Bisbee,Arizona,AZ,13369236.0,2384.0,74870.0,89507.5235676649
Bishop,California,CA,13936767.42857143,75357.85714285714,163347.7142857143,113242.96995775202
Bishopville,South Carolina,SC,6053592.0,83790.0,54237.0,43525.8232673713
Bismarck,Illinois,IL,2257545.5,0.0,79084.5,93055.2617029571
Bixby,Oklahoma,OK,64359049.0,2765447.0,139614.0,157882.374166942
Black Canyon City,Arizona,AZ,62864353.0,0.0,66571.0,113752.64201348301
Black Creek,North Carolina,NC,2046679.5,5083.0,62163.5,57262.84405196505
Black Earth,Wisconsin,WI,2191908.0,29039.0,88746.0,108883.159499799
Black Mountain,North Carolina,NC,7071607.0,7754.0,97490.0,130918.113639335
Black River,New York,NY,2729133.0,152753.0,77493.5,75286.7071622285
Black Rock,Arkansas,AR,643162.0,0.0,43926.0,47452.714975140196
Blackduck,Minnesota,MN,3074187.0,51120.0,36107.5,28577.309034110145
Blackey,Kentucky,KY,1132237.0,31643.0,34082.0,42682.2624817306
Blackfoot,Idaho,ID,5752090.5,0.0,300000.0,109926.617390375
Blacksburg,Virginia,VA,27943517.0,44194.0,97817.5,148837.13506952
Blacksville,West Virginia,WV,1172021.0,15730.0,185074.0,85682.9038324037
Blackville,South Carolina,SC,23134782.0,264184.0,51062.0,64499.8715565864
Blackwater,Missouri,MO,850631.5,0.0,54774.5,52141.217488487244
Blackwell,Oklahoma,OK,7984883.5,8921.0,188899.0,68620.06293125736
Blackwood,New Jersey,NJ,3158675.0,38979.0,103175.0,95386.95422786061
Bladen,Nebraska,NE,928686.0,0.0,78488.0,111014.31767309
Bladenboro,North Carolina,NC,5737410.0,0.0,66293.0,35305.9303347027
Blades,Delaware,DE,1438883.0,0.0,69922.0,29354.0080671933
Blaine,Minnesota,MN,34629531.333333336,2769633.6666666665,68888.66666666667,128527.2800064875
Blair,Nebraska,NE,500493.5,0.0,95784.5,46711.051570788346
Blairs,Virginia,VA,8998726.0,122435.0,72045.0,119808.50822380901
Blairsburg,Iowa,IA,1671694.0,0.0,250000.0,28991.4196524112
Blairstown,New Jersey,NJ,611761.0,9037.0,275000.0,65446.51248103345
Blairsville,Georgia,GA,4395694.666666667,21106.333333333332,63249.666666666664,75577.234613794
Blakesburg,Iowa,IA,695902.0,0.0,63459.0,56585.003961099406
Blanca,Colorado,CO,2798878.5,0.0,144318.0,149478.2243923715
Blanchard,Oklahoma,OK,20406993.75,73024.5,196076.75,95986.13716037842
Blanchardville,Wisconsin,WI,1240584.0,0.0,76445.0,68037.3299767751
Blanchester,Ohio,OH,3815433.0,84183.33333333333,126671.0,90880.17474336336
Blanco,Texas,TX,7599362.0,129900.0,154540.0,162241.469641884
Blanding,Utah,UT,34169979.0,106385.0,89847.0,118231.327014309
Blandon,Pennsylvania,PA,11493803.0,18517.0,121845.0,132368.931340389
Blauvelt,New York,NY,6058479.5,136301.0,199790.0,191322.0569130315
Blessing,Texas,TX,5264762.0,15573.0,27623.0,52533.8629765036
Blocksburg,California,CA,6288255.0,0.0,300000.0,18334.3122265927
Blodgett,Oregon,OR,1438197.0,0.0,300000.0,23883.9857221207
Bloomdale,Ohio,OH,1639806.5,0.0,59090.0,66051.5691149251
Bloomfield,Iowa,IA,10074732.222222222,45660.444444444445,124913.22222222222,87061.19259307724
Bloomfield Hills,Michigan,MI,12851786.0,198420.0,261611.0,233026.32509063
Blooming Grove,Texas,TX,2221800.0,0.0,82542.0,103747.099243027
Bloomingdale,Georgia,GA,17679564.666666668,1315124.0,91213.33333333333,106585.2639914908
Bloomington,Indiana,IN,50564762.5,4842794.5,186295.0,102197.86178963874
Bloomsburg,Pennsylvania,PA,4286487.75,506540.0,143413.75,122347.76657197262
Bloomsbury,New Jersey,NJ,2408641.0,98814.0,177020.0,175948.85675233
Bloomsdale,Missouri,MO,2720397.0,0.0,300000.0,12124.1448646984
Blossom,Texas,TX,6615080.0,109283.0,80895.0,74970.3418062262
Blountsville,Alabama,AL,14039365.0,179778.0,80192.0,134268.913013006
Blountville,Tennessee,TN,12804254.0,0.0,84789.0,96957.9092587418
Blowing Rock,North Carolina,NC,7768582.0,117566.0,133234.0,155202.517944071
Blue Earth,Minnesota,MN,1116676.0,0.0,60566.0,97583.8390960915
Blue Eye,Arkansas,AR,2485385.25,1003.0,66836.75,104249.95691707394
Blue Grass,Iowa,IA,7564286.0,0.0,104633.0,122369.161548936
Blue Hill,Nebraska,NE,1892800.0,0.0,75659.0,80628.1415974308
Blue Island,Illinois,IL,10544151.0,223343.0,83818.0,119512.66581669699
Blue Lake,California,CA,1535453.0,75885.0,101426.0,143465.57062145698
Blue Point,New York,NY,4666261.0,14894.0,171189.0,176335.00492299398
Blue Rapids,Kansas,KS,5140558.0,51544.0,66752.0,75880.5172424288
Blue Ridge,Texas,TX,13044650.0,10515.5,108723.0,116831.85479495005
Blue Springs,Missouri,MO,1791835.0,168360.5,87285.5,103265.91698070844
Bluefield,West Virginia,WV,22764472.0,825.0,73310.0,93307.1701059667
Bluejacket,Oklahoma,OK,1021117.0,0.0,52896.0,57253.1829789183
Bluewater,New Mexico,NM,26057609.0,50540.0,300000.0,68431.1698972048
Bluff,Utah,UT,54411426.5,654804.5,192634.0,64124.89891693089
Bluffs,Illinois,IL,1939574.0,0.0,65775.5,66120.59284512635
Bluffton,Indiana,IN,47673392.666666664,1978936.6666666667,238546.0,86847.24385700846
Blunt,South Dakota,SD,1262140.0,0.0,77686.0,89842.4034299903
Blythe,California,CA,26279177.666666668,702749.0,86936.33333333333,82563.41793132735
Blythewood,South Carolina,SC,27554063.0,216453.0,164881.0,176468.962433619
