city,State_name,State_ab,ALand,AWater,Median,Stdev
Elk Point,South Dakota,SD,9077608,0,206803,92041.91758
Elk River,Minnesota,MN,87165235,3982711,125305,119554.0947
Elk Run Heights,Iowa,IA,7356755,84493,191266.5,109147.2912
Elkader,Iowa,IA,632230,0,279241,108547.8615
Elkhorn,Wisconsin,WI,15978549,1540807,116276,128444.293
Elkin,North Carolina,NC,12078841.5,100301,143658.5,75000.8404
Elkins,Arkansas,AR,6637706,30427.66667,54803.33333,100346.0897
Elkmont,Alabama,AL,4137995,28880,74363,109841.4789
Elko,Nevada,NV,19154293,0,206945.6667,91793.55697
Elko New Market,Minnesota,MN,8688528,0,135191,151090.8857
Elkridge,Maryland,MD,21724127,26825,149618,162202.8111
Elkton,Kentucky,KY,5124879,54599.66667,145698.3333,67634.09212
Elkview,West Virginia,WV,9189858,105286,133079,113018.8407
Ellenboro,North Carolina,NC,3094762.5,903.5,78993.5,115700.3006
Ellendale,Minnesota,MN,1353559,17963,250000,7586.1653
Ellensburg,Washington,WA,18714845,143862,72211,83403.80831
Ellenville,New York,NY,3159508,65260,112053,80452.23334
Ellerbe,North Carolina,NC,1455836,0,26568,29179.34469
Ellettsville,Indiana,IN,11991053,0,75253,101840.1732
Ellicott,Colorado,CO,28287175,0,77364,56151.30633
Ellicottville,New York,NY,2124505,35692,135797,155125.4511
Ellijay,Georgia,GA,8805238,7293,45661,45927.0929
Ellington,Connecticut,CT,20253178,713507,300000,201798.2586
Ellinwood,Kansas,KS,3413754,0,73788,74445.98243
Elliott,Iowa,IA,1495463.5,13274,185606,101392.6746
Ellisville,Missouri,MO,11370180,0,180294,180267.3033
Elloree,South Carolina,SC,2612715,0,62009,103681.5494
Ellsinore,Missouri,MO,5227224,1761,159466.5,37495.1401
Ellsworth,Kansas,KS,71075598.33,12642649,79217,104523.4891
Ellwood City,Pennsylvania,PA,3564929.5,88230,85828.5,104397.9328
Elm City,North Carolina,NC,2423045.667,0,136355.3333,51294.07242
Elm Creek,Nebraska,NE,1801158,0,90085,102667.061
Elm Grove,Wisconsin,WI,8456901,47625,240507,210616.964
Elm Mott,Texas,TX,4528282,0,130734,142790.1968
Elma,Iowa,IA,13878186,4705.333333,108990.6667,110803.4727
Elmira,New York,NY,4670209,161916,125386.5,92468.14381
Elmira Heights,New York,NY,2969214,0,74363,79701.80173
Elmore,Iowa,IA,1769172,0,57984,113171.7799
Elmore City,Oklahoma,OK,21839782,227841,82242.5,127151.5874
Elmsford,New York,NY,2674225,0,130156,153438.9978
Elmwood,Illinois,IL,2483261.5,0,90291.5,114185.8972
Elmwood Park,New Jersey,NJ,6845089,211085,121892,147314.6996
Elnora,Indiana,IN,1769238.333,12561.66667,131252.3333,81309.61635
Elon,North Carolina,NC,2542509,61299.5,168508,93428.18818
Eloy,Arizona,AZ,103242099.7,113902,50129,42566.79807
Elsie,Michigan,MI,2665370,52984,183995.5,35896.75603
Elverson,Pennsylvania,PA,8303107,360269.5,300000,80515.49908
Elverta,California,CA,22900219,0,106429,124523.1523
Elwood,Illinois,IL,8986905.667,0,163896,94474.61722
Ely,Minnesota,MN,4210411,8382,87525,76846.86829
Elyria,Ohio,OH,53279999,709543,78391,98263.7434
Emerado,North Dakota,ND,791835,0,61691,87613.39525
Emerson,Georgia,GA,9850212,180081.3333,117797.6667,129665.9955
Emery,South Dakota,SD,1183535,0,81595,86556.53382
Emeryville,California,CA,3317428,2517858,155927,165833.8617
Eminence,Kentucky,KY,7312326,126678,81976,92410.16514
Emmetsburg,Iowa,IA,5037311,210948.5,74993,85791.06469
Emmett,Idaho,ID,7278080,61483,57832,95164.21123
Emmonak,Alaska,AK,19874051,3841424,94771,127209.2398
Emporium,Pennsylvania,PA,3287381.667,99801,140845,74248.1218
Encampment,Wyoming,WY,4136210,0,94648,137955.5244
Encinitas,California,CA,48722319,3050086,216925,198761.7817
Endeavor,Wisconsin,WI,1569728,77230,68384.5,58374.31292
Enderlin,North Dakota,ND,2136894,0,187900.5,111543.9161
Endicott,New York,NY,7313803.5,283440.5,85779,99276.84288
Enfield,Illinois,IL,2598960,0,64770.5,39645.58359
England,Arkansas,AR,6514649.667,28569.66667,152773.6667,101406.3026
Englewood,Colorado,CO,15094492.14,1246927.429,143046.4286,144060.5057
Englewood Cliffs,New Jersey,NJ,5506592,3223028,237259,214831.5484
Enid,Oklahoma,OK,1956037,0,187567,120788.4117
Ennis,Montana,MT,25159035.33,412313.6667,73927.33333,77485.26922
Enola,Arkansas,AR,17472548,0,67739,66745.67879
Enon,Ohio,OH,3390828.5,0,283613.5,103880.1741
Enterprise,Alabama,AL,22744926.8,42990,93156.2,117063.6138
Enumclaw,Washington,WA,13403127,26060,107545,130330.6768
Eolia,Missouri,MO,1699352.5,11986.5,187196.5,63017.9041
Ephrata,Pennsylvania,PA,11392270.33,24822,154988.6667,95199.05763
Epping,New Hampshire,NH,7103578,0,258686,90104.60745
Erath,Louisiana,LA,4549992,0,85597,112571.7876
Erick,Oklahoma,OK,2045457.5,0,95559,92159.25686
Erie,Colorado,CO,15874703.13,154590.5,143102.125,114245.1711
Erin,Tennessee,TN,12802342,954588,56439,35046.5023
Erlanger,Kentucky,KY,21518764,445603,98289,128348.9949
Erskine,Minnesota,MN,1887718.333,285139.6667,70069.33333,63697.24138
Erwin,North Carolina,NC,8337129,37380.66667,71444.33333,92548.37015
Escondido,California,CA,96015101,455887,107499,140021.5464
Esmont,Virginia,VA,13184843,588418,22392,22776.97335
Espanola,New Mexico,NM,9876568.733,47121.8,134339.4,95169.88484
Esparto,California,CA,4004365,0,116182,115384.7001
Essex,Iowa,IA,3954160,150685.3333,184119,111782.8166
Essex Junction,Vermont,VT,11824529,456925,102667,127615.9279
Essexville,Michigan,MI,3359824,284116,81986,78056.71853
Estacada,Oregon,OR,5756230,136222,81712,86859.29348
Estancia,New Mexico,NM,14415084,19702.33333,169768.3333,44032.13354
Estell Manor,New Jersey,NJ,138271455,4666451,101114,120374.6731
Estelline,South Dakota,SD,7971715,16260397.5,115457.5,129551.3207
Estero,Florida,FL,63338698,2379731,163796,173078.6587
Estes Park,Colorado,CO,17846336,197371,97002,135204.2216
Estherville,Iowa,IA,1050224,0,300000,71706.9502
Estherwood,Louisiana,LA,4827611,0,118671,147659.9372
Estill,South Carolina,SC,5520360.5,0,67291.5,54705.11433
Ethan,South Dakota,SD,422679,0,83748,69292.13634
Ethel,Mississippi,MS,1511727,0,49398,43882.69568
Ethete,Wyoming,WY,65645290.5,0,93440,98426.874
Ethridge,Tennessee,TN,3034997,0,46767,50408.56288
Etna,California,CA,2490054,12228,132002.6667,67066.89817
Etters,Pennsylvania,PA,2394577,3712.5,90701.5,98760.34586
Ettrick,Virginia,VA,4706831,96959.5,83205,93768.50475
Eubank,Kentucky,KY,2192168,13929,77572,58332.89683
Eudora,Kansas,KS,7538171,122481,98006,115609.5279
Eufaula,Alabama,AL,85575240,12380972.33,69762,74353.92807
Euless,Texas,TX,41878653,202552,107169,142166.1031
Eunice,Louisiana,LA,13306277,0,70346,110576.761
Eureka,California,CA,6326860.786,995566.7857,153586.7143,97139.19164
Eureka Springs,Arkansas,AR,17546553,360665,68749,78167.04259
Eustace,Texas,TX,6522062.5,5815,85901,88718.59336
Eustis,Florida,FL,14105545,2032950,86049,115221.3216
Eutaw,Alabama,AL,16516964.5,98596,51090,62029.26262
Eutawville,South Carolina,SC,2466484,0,56120,39029.89276
Evans,Georgia,GA,36857924.5,1675674.5,112012.5,124033.9908
Evans Mills,New York,NY,2115463,0,86318,119769.0383
Evanston,Wyoming,WY,15811359.5,57451,112035.5,135485.8464
Evansville,Illinois,IL,6426610,103436.25,111645,113011.4285
Evant,Texas,TX,1578485,0,65401,60178.62841
Evart,Michigan,MI,6005141,82170,30942,52569.36554
Eveleth,Minnesota,MN,9223862,202847,157896.5,55989.14575
Evening Shade,Arkansas,AR,5525984,0,64883,46941.63852
Everest,Kansas,KS,662968,0,64862,67560.33146
Everett,Pennsylvania,PA,33957572.67,13068334,95996.33333,131315.2826
Everglades City,Florida,FL,1029474,14319,10834.5,36251.75022
Evergreen,Alabama,AL,22045076.5,182284.25,94870.25,115151.7888
Everson,Washington,WA,1827321,0,79442,80667.58513
Everton,Arkansas,AR,2227307.5,38851.5,66170.5,59400.81614
Ewa Beach,Hawaii,HI,2895035,85517.33333,124579.3333,138913.6898
Ewing,Illinois,IL,1631025,1379.5,85045.5,90500.09992
Excelsior,Minnesota,MN,1498277.333,60173.66667,266752.3333,222905.9173
Excelsior Springs,Missouri,MO,7992314.6,12986.4,75255.6,65471.51979
Exeter,Missouri,MO,5263450,282738,82827.33333,110374.1696
Exira,Iowa,IA,2632347,0,70312,77698.26921
Exmore,Virginia,VA,4524822.167,73465.16667,144873.6667,71830.3794
Export,Pennsylvania,PA,1341229,0,250000,56249.26396
Exton,Pennsylvania,PA,5994533.667,45099,203522.3333,176885.3151
Eyota,Minnesota,MN,4374782,0,102111,111633.8161
Fabens,Texas,TX,11202112,58740,43052,51205.63065
Factoryville,Pennsylvania,PA,2010359,0,82901,116536.0742
Fair Grove,Missouri,MO,8253744,0,80154,87545.58165
Fair Haven,Vermont,VT,7088695,75547,78253,86807.17101
Fair Lawn,New Jersey,NJ,13299705,229998,169148,172356.3106
Fair Oaks Ranch,Texas,TX,25861434,62261,300000,193558.2688
Fair Play,Missouri,MO,420460,781,300000,52442.69936
Fairbank,Iowa,IA,1848118,50215,96057,146035.5406
Fairbanks,Alaska,AK,117941173.3,580091.6667,158323.6667,146404.2046
Fairborn,Ohio,OH,25715266,207888,125200,146432.0816
Fairburn,Georgia,GA,43834055,534184,79586,101467.7166
Fairbury,Illinois,IL,1804657.5,5614.5,138710,84565.93191
Fairchild,Wisconsin,WI,3784102,66928,40531,40428.71755
Fairchild Afb,Washington,WA,17156205,0,74622,62995.16676
Fairdale,Kentucky,KY,7493446,8346.5,83405.5,85299.02185
Fairfax,Oklahoma,OK,4473408.333,15181,91974.66667,114405.0036
Fairfax Station,Virginia,VA,23535011,201713,241981,217527.6323
Fairfield,Alabama,AL,25300439.13,126344,95007.375,121234.1188
Fairhope,Alabama,AL,31211411,52083,152268,168750.2668
Fairland,Indiana,IN,6851893,9405,187793,69584.60127
Fairlawn,Ohio,OH,5027797,12966.66667,254584.6667,100691.4183
Fairless Hills,Pennsylvania,PA,26311722,253129,103883,121628.975
Fairmont,North Carolina,NC,3892946.4,94021.4,72434.8,63974.58938
Fairmount,Indiana,IN,669317,0,75857.5,90917.25645
Fairplay,Colorado,CO,1948357,14811.5,79030.5,74964.67473
Fairport,New York,NY,4102635,84822,273327,119476.4122
Fairport Harbor,Ohio,OH,1520677,126383,92678,100352.9986
Fairview,North Carolina,NC,5991194.857,973.1428571,150775.5714,95631.80171
Fairview Park,Ohio,OH,12128208,0,108608,140138.5141
Faison,North Carolina,NC,28938766,21791,300000,42368.1346
Faith,North Carolina,NC,2942923.5,0,84394.5,92956.67219
Fajardo,Puerto Rico,PR,8741268.667,46464.66667,22240,38366.42871
Falfurrias,Texas,TX,779507,0,300000,27163.66704
Falkville,Alabama,AL,9786878,46596,59792,72519.95894
Fall Branch,Tennessee,TN,11699494,0,93448,75384.18289
Fall City,Washington,WA,7347655,113543,109651,125543.1703
Fall Creek,Wisconsin,WI,5324426,60577,82477,97136.01127
Fall River,Massachusetts,MA,49599617.5,10491408.5,98363.5,111676.5419
Fallon,Nevada,NV,6400003,0,55411,51785.59307
Falls Church,Virginia,VA,6573657,170701,196691.5,191477.5794
Falls City,Nebraska,NE,3255912.4,11825.8,73288,79942.42721
Falls Village,Connecticut,CT,4131666,0,131464,160297.4547
Fallsburg,New York,NY,15870773.5,824227,77798.5,54132.38399
Fallston,North Carolina,NC,5597420,11829,74539,98022.77283
Falmouth,Kentucky,KY,5838377.75,2509982,152200,130479.9993
False Pass,Alaska,AK,69890025,106542449,300000,74969.54855
Fancy Gap,Virginia,VA,10482987,6756,250000,44520.02674
Fanshawe,Oklahoma,OK,58458424,254717,85044,109828.4265
Fargo,North Dakota,ND,555689,0,267843.5,172623.3908
Farina,Illinois,IL,3774477,18101,81820,119176.8307
Farley,Iowa,IA,4173501,0,118125,167407.6377
Farmer City,Illinois,IL,6210333,126529,90729,136879.4329
Farmersville,Illinois,IL,5587845,216128.5,76939,133388.2234
Farmerville,Louisiana,LA,14969848,258376,27723,81928.73474
Farmingdale,Maine,ME,6300760,145873.5,110975.5,115920.0426
Farmington,Arkansas,AR,10808418.71,106276,161377.5714,100397.7673
Farmington Hills,Michigan,MI,86195977,72556,154080,164485.8161
Farmville,Virginia,VA,18660560,336343,73930,106204.1925
Farnhamville,Iowa,IA,1293533,8478.5,39063.5,66498.38387
Farnvillle,Virginia,VA,10044628,43247,250000,48103.52027
Fate,Texas,TX,24965680,391684,138662,157681.1382
Faucett,Missouri,MO,9534875,130173,92436,106192.8044
Faulkton,South Dakota,SD,1282446.5,13560.25,65962.5,71784.24174
Fawn Grove,Pennsylvania,PA,4261733,0,99859,124955.8949
Fayette,Alabama,AL,6705109.333,38030.55556,66301.44444,61556.38377
Fayetteville,North Carolina,NC,70710133,806750,118487,65072.98997
Federal Way,Washington,WA,57690704,530889,106552,134623.1527
Federalsburg,Maryland,MD,4998900,146099,89278,111922.7564
Felicity,Ohio,OH,613907.5,55821,168656,57439.65259
Fellsmere,Florida,FL,148852579,591005,32122,43903.05317
Felton,California,CA,11790081,0,160878,167483.2313
Fennimore,Wisconsin,WI,4514912,0,72017,76703.76742
Fennville,Michigan,MI,2843504,25215,60370,68058.22966
Fenton,Iowa,IA,10623699,1739003.667,65768.33333,132887.5143
Ferdinand,Indiana,IN,4354569,58284,85858,80287.82056
Fergus Falls,Minnesota,MN,36562294,3259199,96692,119206.0379
Ferguson,Missouri,MO,16050289,20503,76891,97843.23972
Ferndale,Michigan,MI,14063199.5,101405,99012.5,121175.4927
Ferriday,Louisiana,LA,4218685,0,31309,39366.38438
Ferron,Utah,UT,3934852.333,0,150329.6667,108388.1931
Fessenden,North Dakota,ND,886991,3158.333333,87093.33333,78835.07437
Festus,Missouri,MO,14780130,0,88866,107885.1921
Fielding,Utah,UT,9797709,0,195456,104338.6362
Fife Lake,Michigan,MI,5236738,640495,70392,63279.66819
Filer,Idaho,ID,2707514,0,70345,76936.52305
Fillmore,California,CA,7859547,207277.6667,91096.83333,113351.9262
Finlayson,Minnesota,MN,6035002,175624.6667,80249.33333,88163.10051
Finley,North Dakota,ND,8989973,0,62200,69760.67378
Finleyville,Pennsylvania,PA,433213,0,72497,86597.34264
Firestone,Colorado,CO,36147690,486672,114870,136088.3837
Firth,Idaho,ID,574733.8,203.2,86285.2,115156.5622
Fish Creek,Wisconsin,WI,6530417,6433363.5,148991,131366.8374
Fisher,Illinois,IL,1830821,0,198228.5,82656.4383
Fishers Island,New York,NY,10504166,380880,300000,198700.0027
Fishersville,Virginia,VA,34998376,116300,144074,160964.2206
Fishkill,New York,NY,2512353,12503.5,115483,139027.3465
Fitzgerald,Georgia,GA,23124850,385435,48933,71576.69212
Five Points,Alabama,AL,27343758.5,80831,300000,111220.5937
Flagler,Colorado,CO,1139809,0,81459,90182.78698
Flagler Beach,Florida,FL,5179764.5,523340,191849,85471.69578
Flagstaff,Arizona,AZ,19798069,0,215727,199368.3601
Flanagan,Illinois,IL,1492949,0,86408,112084.5182
Flatwoods,Kentucky,KY,8468812,7341,78277,97930.12326
Fleetwood,Pennsylvania,PA,2387797.667,8049,153730,64875.51055
Fleming,Colorado,CO,1348199,0,74289,24906.69392
Flemingsburg,Kentucky,KY,6944185,26171,83435,123813.6998
Flemington,New Jersey,NJ,1734744.333,0,89863.33333,96455.53977
Flint,Michigan,MI,86496836,1713490,53126,82899.6203
Flinton,Pennsylvania,PA,968843,14237,61795,56165.85441
Flintstone,Maryland,MD,1077060,0,11707,33676.47816
Flippin,Arkansas,AR,12772835,193632,66722,63103.64193
Flomaton,Alabama,AL,10772790.5,304247.5,41270.5,46369.84555
Floodwood,Minnesota,MN,3847855,0,43253,57381.83402
Flora,Illinois,IL,4842836.333,3260.333333,78973.33333,83947.94694
Floral Park,New York,NY,285404.5,0,198102,178191.9618
Florence,Alabama,AL,30794904.62,108074.9231,103103.6154,97925.05601
Floresville,Texas,TX,13222660,41955,83701.5,109174.6639
Florham Park,New Jersey,NJ,18928231,475468,251615,220014.2617
Florida,New York,NY,3059973,5454.5,66129.5,78007.94238
Florissant,Missouri,MO,38666158,22627,129742,153248.2135
Flournoy,California,CA,15012811,0,76466,66705.76813
Flower Mound,Texas,TX,108528438,6523120,198699,191001.3725
Flowery Branch,Georgia,GA,18069221,302527,99461,124326.1551
Floyd Knobs,Indiana,IN,6916671,21725,300000,155623.6255
Floydada,Texas,TX,5270745,0,83389,110550.5684
Foley,Alabama,AL,3404304,54276.33333,89842,96056.4749
Follansbee,West Virginia,WV,5855212,149944,75810,62514.06772
Folsom,Louisiana,LA,2620112.667,7147.666667,108154.3333,143769.2487
Fond Du Lac,Wisconsin,WI,4681722.667,317817.6667,96497.33333,52200.85594
Fonda,New York,NY,1396712,179299,92818,119705.8416
Fontana,California,CA,40760852,32437,124554.6667,114543.6174
Ford City,Pennsylvania,PA,1086087.5,0,82137,115151.1222
Fordland,Missouri,MO,2502323,3576,75561,149947.962
Fords,New Jersey,NJ,6922761,2119,130968,152952.1188
Fordsville,Kentucky,KY,1160325,1897,43780,46820.28878
Fordville,North Dakota,ND,1179419.667,0,131120.3333,59488.0912
Fordyce,Arkansas,AR,11231186.5,20869,68242,99808.99251
Forest,Louisiana,LA,24364048.75,105861.75,94806,68575.17681
Forest City,Iowa,IA,5826846,32042.6,109832.6,70904.59964
Forest Lake,Minnesota,MN,97621901.5,10135671.5,112213.5,139401.1692
Forest Park,Georgia,GA,11677471.67,52562.33333,79643,97071.06828
Forest Ranch,California,CA,50800305.5,0,109756.5,100486.0108
Forestburg,South Dakota,SD,1434643,0,67494,55056.17131
Forestdale,Massachusetts,MA,9830833,934154,116306,136048.5635
Foresthill,California,CA,28976945,0,95972,140039.8229
Forestville,New York,NY,2536642,0,72361,59256.81796
Forgan,Oklahoma,OK,981648,0,71581,60622.1082
Foristell,Missouri,MO,14890900,239303,300000,172514.1757
Forman,North Dakota,ND,1334790,11811,96439.5,106562.4871
Forrest,Illinois,IL,1539843,0,86795,130287.2829
Forrest City,Arkansas,AR,11772104.8,76259.6,58766.2,80702.87651
Forsan,Texas,TX,754072,0,71784,32650.40218
Forsyth,Illinois,IL,12635109.5,405265.5,166178,112956.3054
Fort Apache,Arizona,AZ,13010725,152307,36946,40149.39656
Fort Ashby,West Virginia,WV,9152378,95014,80153,64264.41694
Fort Atkinson,Wisconsin,WI,14656156,335310,90906,121605.7001
Fort Benton,Montana,MT,8863360,0,300000,30907.34219
Fort Branch,Indiana,IN,2823482,28432,91942,111223.5191
Fort Covington,New York,NY,50042596,26601,86631,109184.3241
Fort Defiance,Arizona,AZ,11393107.5,29816.5,119766.25,52547.54843
Fort Deposit,Alabama,AL,14663106,0,66581,105150.2128
Fort Dick,California,CA,8331462,662,258260,90605.69031
Fort Dix,New Jersey,NJ,4792446,0,84808,34456.18296
Fort Dodge,Iowa,IA,2827948,0,300000,106047.5041
Fort Duchesne,Utah,UT,18168350,1700510,64198,131647.3307
Fort Edward,New York,NY,4563682,392265,80292,94640.32009
Fort Fairfield,Maine,ME,7584919,301143,114706,147710.9055
Fort Gaines,Georgia,GA,12368304,7576131,34588,45872.07112
Fort Gibson,Oklahoma,OK,35191332,1577641,99415,125426.3756
Fort Hall,Idaho,ID,90794589,104449,80074,106914.636
Fort Hancock,Texas,TX,49073037,662252,75850,115180.1715
Fort Jennings,Ohio,OH,1352705,23680,86289,103675.5568
Fort Jones,California,CA,1559876,0,69228,43920.91605
Fort Lauderdale,Florida,FL,523945,0,47822.5,51910.45296
Fort Lewis,Washington,WA,26577379,0,68950,83681.63852
Fort Madison,Iowa,IA,14442943.5,4843889,190486,91106.8425
Fort Meade,Florida,FL,21421629,956143,79399,93184.27647
Fort Mill,South Carolina,SC,46937620,661772,125200,156410.7757
Fort Mitchell,Kentucky,KY,4392027.5,64448.5,145567,163700.0317
Fort Morgan,Colorado,CO,3264563,35690.6,209279.2,113131.0556
Fort Myers,Florida,FL,6792550.375,1541693.375,94649,99788.24229
Fort Myers Beach,Florida,FL,7204345,8819729,130786,164481.9983
Fort Oglethorpe,Georgia,GA,35979523,0,300000,53640.07266
Fort Pierce,Florida,FL,33783946.5,7698670.5,72423,112906.3128
Fort Pierre,South Dakota,SD,8077062,119715,113093,153998.7084
Fort Polk,Louisiana,LA,15948349,13393,70989,77019.25113
Fort Recovery,Ohio,OH,3013536,53283,76415,47680.35908
Fort Scott,Kansas,KS,14370342,96824,79857,115141.7156
Fort Supply,Oklahoma,OK,648243,0,86423,55465.00868
Fort Thomas,Arizona,AZ,18572308,25793.5,219640,105484.375
Fort Totten,North Dakota,ND,22274127,633981,31252,65998.1302
Fort Towson,Oklahoma,OK,18469849,608570,63182,70350.45415
Fort Valley,Georgia,GA,19380895,37802,51697,71541.48786
Fort Walton Beach,Florida,FL,7371390,112281.5,103168,78993.67878
Fort Washington,Maryland,MD,17318213.5,2066638,144472,155068.4759
Fort White,Florida,FL,6208258,0,86089,144425.3631
Fort Worth,Texas,TX,4864526,678,102683.25,102780.4866
