State_Name,State_ab,City,ALand,AWater,Median,Stdev
Washington,WA,Black Diamond,15390881,1564307,87945,64685
Washington,WA,Renton,1827094,0,64532,57290
Washington,WA,Issaquah,79057907,84390,98944,71063
Washington,WA,Sammamish,6683460,44579,159297,69156
Washington,WA,Woodinville,6814498,0,65600,69898
Washington,WA,Redmond,9669024,0,138124,75576
Washington,WA,Port Angeles,2317249,0,39743,35829
Washington,WA,Seattle,0,239607761,0,0
Washington,WA,Bremerton,13699214,932762,54535,59072
Washington,WA,Poulsbo,22922520,609370,78915,58730
Washington,WA,Silverdale,3558542,1352254,50609,54805
Washington,WA,Port Orchard,69583634,2432602,68790,56346
Washington,WA,Port Orchard,18096614,724849,56847,55667
Washington,WA,Ellensburg,14190053,89152,36342,52220
Washington,WA,Centralia,35802087,222146,45963,43472
Washington,WA,Chehalis,54789963,389216,57127,47716
Washington,WA,Harrington,2658778947,12913635,40411,49643
Washington,WA,Sequim,37268345,0,53934,47888
Washington,WA,Shelton,5661757,0,38265,40689
Washington,WA,Omak,40294486,699520,48933,45200
Washington,WA,Ocean Park,26560363,25413928,41879,44622
Washington,WA,Tacoma,2537792,3976447,90546,65899
Washington,WA,Tacoma,3010248,8198,39098,46286
Washington,WA,Tacoma,1039865,0,28270,58571
Washington,WA,Tacoma,2341221,106487,51372,44935
Washington,WA,Wilkeson,38985407,419139,81787,54402
Washington,WA,Lake Tapps,9786712,74461,96318,57853
Washington,WA,Puyallup,3685685,4004,52159,52464
Washington,WA,Battle Ground,61273873,218978,79906,56826
Washington,WA,Spanaway,16419736,45075,74947,48834
Washington,WA,Clarkston,1586752,0,44317,31984
Washington,WA,Tacoma,4032412,0,39224,31822
Washington,WA,Lakewood,4143029,98497,40563,41838
Washington,WA,Steilacoom,1947576,0,58198,59819
Washington,WA,Gig Harbor,12241502,14959827,97255,72131
Washington,WA,Gig Harbor,4228809,1501891,72896,69650
Washington,WA,Roy,64369862,949017,64218,56748
Washington,WA,Eatonville,49431889,230779,61634,55955
Washington,WA,Ashford,547849906,11770150,51069,48525
Washington,WA,Tacoma,13363804,189129,58985,56673
Washington,WA,Battle Ground,12712420,0,71136,46915
Washington,WA,Eastsound,167384633,97712589,48751,63864
West Virginia,WV,Tornado,26402754,178721,300000,48929
West Virginia,WV,Aurora,5459312,0,300000,20324
West Virginia,WV,Beckley,24603282,28272,33636,49099
West Virginia,WV,Wheeling,9179825,2841,64387,53170
West Virginia,WV,Williamstown,9479374,2133819,57866,58332
West Virginia,WV,Brenton,1628843,34801,15313,9616
West Virginia,WV,Burnsville,2737712,85429,31213,37401
West Virginia,WV,Volga,340387,0,300000,23513
West Virginia,WV,Belle,1246784,416290,41165,34484
West Virginia,WV,Bud,549481,0,25897,11057
West Virginia,WV,Dailey,1310763,0,13519,11772
West Virginia,WV,Dunbar,7258041,9810,41293,42153
West Virginia,WV,Ellenboro,2912695,1807,35180,39823
West Virginia,WV,Richwood,366062,31240,33056,22852
West Virginia,WV,Flemington,1623850,0,64516,35589
West Virginia,WV,Glen Fork,7952383,38322,48246,34193
West Virginia,WV,Levels,5690186,2325,22237,24828
West Virginia,WV,Harts,23775850,346781,35798,36902
West Virginia,WV,Oak Hill,1688989,5920,300000,26238
West Virginia,WV,Mill Creek,784804,0,29333,20184
West Virginia,WV,Kenova,3253817,869593,31948,29773
West Virginia,WV,Matoaka,1942861,0,37552,49511
West Virginia,WV,Lumberport,1303543,0,38695,45061
West Virginia,WV,Marmet,3298475,348967,36099,43552
West Virginia,WV,Charles Town,2909681,0,43909,56810
West Virginia,WV,Belington,1623967,0,59130,41711
West Virginia,WV,Tunnelton,2033168,0,46843,35695
West Virginia,WV,Nutter Fort,2303524,0,39180,47565
West Virginia,WV,Parkersburg,30504152,1401188,32114,39028
West Virginia,WV,Pickens,5259638,0,300000,46720
West Virginia,WV,Pratt,741740,14646,45840,46753
West Virginia,WV,Charleston Wv,1194622,0,26770,36006
West Virginia,WV,Cumberland,751825,23547,19861,28605
West Virginia,WV,St. Albans,9362451,197073,44107,48425
West Virginia,WV,Shenandoah Junction,2634472,0,300000,44095
West Virginia,WV,South Charleston,20434598,2308428,46789,50019
West Virginia,WV,Omar,6060899,62749,23474,42718
West Virginia,WV,Wharton,1297797,2835,300000,29542
West Virginia,WV,War,2307565,75842,20245,30344
West Virginia,WV,Wheeling,2827464,4894,24554,34929
West Virginia,WV,Whitesville,795538,62217,19441,49977
West Virginia,WV,Martinsburg,70191510,0,59494,48855
West Virginia,WV,Augusta,421449572,2059012,24199,34605
West Virginia,WV,Charleston,1468596,182220,18272,41871
West Virginia,WV,Charleston,813240,195517,31788,61603
West Virginia,WV,Charleston,26192574,0,69333,84282
West Virginia,WV,Charleston,2859433,98884,69283,61429
West Virginia,WV,Dunbar,963624,254998,300000,33200
West Virginia,WV,Charleston,21611669,93197,35825,60564
West Virginia,WV,Charleston,39719406,14374,66391,54236
West Virginia,WV,Sissonville,44006861,11481,36771,34892
West Virginia,WV,Clendenin,189271961,1153413,38044,45613
West Virginia,WV,Charleston,35001750,332657,300000,50768
West Virginia,WV,Baker,396742437,929775,37277,43470
West Virginia,WV,Pratt,336531915,2807473,36187,16422
West Virginia,WV,Miami,182396399,1487795,47172,34295
West Virginia,WV,South Charleston,2860783,789461,30587,39729
West Virginia,WV,Tornado,46715303,621629,28246,52336
West Virginia,WV,St. Albans,12051843,513728,300000,55513
West Virginia,WV,St. Albans,7436793,496901,31173,30157
West Virginia,WV,Weston,27730536,187518,35531,45637
West Virginia,WV,Alum Creek,243527487,570275,41120,49592
West Virginia,WV,Branchland,169920818,635636,32277,24568
West Virginia,WV,Chapmanville,199100200,664666,300000,46306
West Virginia,WV,Lumberport,101315606,158259,33027,48991
West Virginia,WV,Accoville,186453812,1001747,34486,38659
West Virginia,WV,Omar,134474085,162292,24662,35688
West Virginia,WV,Bud,74442346,38892,19435,26818
West Virginia,WV,Bradshaw,109535144,7578,21985,32055
West Virginia,WV,War,342281884,1020683,31305,27800
West Virginia,WV,Fairmont,2769320,229153,34702,56801
West Virginia,WV,Fairmont,4384646,199770,39907,39677
West Virginia,WV,Fairmont,3345659,1003,45339,36577
West Virginia,WV,Fairmont,4302062,203752,51440,57829
West Virginia,WV,Barrackville,23143783,251734,44709,40384
West Virginia,WV,Shinnston,4453867,0,47808,47698
West Virginia,WV,Mannington,26389078,141212,35672,44863
West Virginia,WV,Mcmechen,8035135,686672,39038,38167
West Virginia,WV,Powhatan Point,205501201,9958154,54619,24461
West Virginia,WV,Shadyside,35699069,657934,300000,38295
West Virginia,WV,Racine,145272587,6468691,30078,46330
West Virginia,WV,Point Pleasant,21894282,3754098,34686,30789
West Virginia,WV,Spanishburg,310198409,669328,22289,21114
West Virginia,WV,Princeton,13402698,96474,36168,37684
West Virginia,WV,Princeton,30810879,29658,33504,53705
West Virginia,WV,Princeton,41165825,551878,28910,62702
West Virginia,WV,Shepherdstown,41463833,70207,82502,59847
West Virginia,WV,Bluefield,13599523,55109,23971,40644
West Virginia,WV,Cumberland,12068054,23547,19861,28605
West Virginia,WV,New Creek,137015731,103993,17453,43384
West Virginia,WV,Warfield,281534449,6061,37583,43236
West Virginia,WV,Williamson,23026476,0,41701,40711
West Virginia,WV,Gilbert,167173483,1915167,32925,25942
West Virginia,WV,Morgantown,1880891,148571,19982,49208
West Virginia,WV,Morgantown,1063055,0,29446,29988
West Virginia,WV,Morgantown,2911307,22184,11538,25863
West Virginia,WV,Morgantown,1137907,22077,83792,76273
West Virginia,WV,Harpers Ferry,22649156,1474335,55095,57987
West Virginia,WV,Morgantown,9500554,531171,42880,41578
West Virginia,WV,Morgaantown,109355315,1299931,300000,52459
West Virginia,WV,Morgaantown,131983550,1384728,58294,64120
West Virginia,WV,Morgantown,68278034,3709448,48440,36975
West Virginia,WV,Morgantown,26486983,73846,88854,84250
West Virginia,WV,Morgantown,97940987,1782960,73747,49282
West Virginia,WV,Union,454264577,604844,27797,45832
West Virginia,WV,Berkeley Springs,36563531,134524,40677,55008
West Virginia,WV,Birch River,419698143,1446140,38804,32412
West Virginia,WV,Craigsville,112082672,1285876,43704,18372
West Virginia,WV,Charleston,1105724,130389,23298,29720
West Virginia,WV,Wheeling,4448888,1322838,45798,48708
West Virginia,WV,Wheeling,830665,462056,18021,36051
West Virginia,WV,Wheeling,5938026,22458,38877,53080
West Virginia,WV,Wheeling,10105137,141879,68345,62661
West Virginia,WV,Dallas,66472477,252725,53045,46936
West Virginia,WV,Franklin,624984649,1804817,37069,58258
West Virginia,WV,Belmont,136874883,7669665,43709,50883
West Virginia,WV,Hillsboro,641759132,2100987,43919,33654
West Virginia,WV,Kingwood,46803860,0,37044,29464
West Virginia,WV,Aurora,384870480,2427149,55112,31443
West Virginia,WV,Charleston,11014645,1215,109913,83613
West Virginia,WV,Tunnelton,163680830,303190,43638,30974
West Virginia,WV,Buffalo,131605240,3008630,45161,28023
West Virginia,WV,Winfield,67661907,2476848,51849,52298
West Virginia,WV,Hurricane,56790177,305984,66884,38370
West Virginia,WV,Hurricane,8022355,74269,95473,68627
West Virginia,WV,Beckley,20415142,282369,19709,53588
West Virginia,WV,Mabscott,12866631,74046,40861,47810
West Virginia,WV,Daniels,46774703,211208,300000,39296
West Virginia,WV,Crab Orchard,27883703,59594,36537,30372
West Virginia,WV,Naoma,418012253,1390560,34336,44126
West Virginia,WV,Charleston,39719406,14374,56046,48477
West Virginia,WV,Stanaford,56849825,489706,42993,74379
West Virginia,WV,Elkins,3734397,0,38516,56040
West Virginia,WV,Beverly,113216731,43257,53609,49043
West Virginia,WV,Pennsboro Wv  26415,324624480,1111652,36403,41514
West Virginia,WV,Spencer,291138093,18502,28816,45340
West Virginia,WV,Left Hand,424319672,169793,35620,31433
West Virginia,WV,Talcott,364900818,8128986,36358,40501
West Virginia,WV,Grafton,118968770,246724,22674,45289
West Virginia,WV,Flemington,130876703,47178,300000,19361
West Virginia,WV,Thomas,531866589,817205,40038,46879
West Virginia,WV,Tad,98565957,77955,43144,34923
West Virginia,WV,Sistersville,256745731,6275084,34067,34705
West Virginia,WV,Buckhannon,25158884,19587,28772,37844
West Virginia,WV,Buckhannon,321074281,32340,42092,37308
West Virginia,WV,Kenova,7472174,2949758,300000,25031
West Virginia,WV,Wayne,185575969,2860759,21115,55906
West Virginia,WV,Prichard,175875817,2232221,52176,37937
West Virginia,WV,Diana,747928767,2630848,35150,47028
West Virginia,WV,Metz,348243373,729780,49245,48487
West Virginia,WV,New Martinsville,54597069,3957777,300000,44411
West Virginia,WV,Parkersburg,4498388,8117,34003,33062
West Virginia,WV,Danville,189881273,392737,36627,44459
West Virginia,WV,Tornado,46715303,621629,38742,44592
West Virginia,WV,Parkersburg,1334534,13349,30404,23641
West Virginia,WV,Parkersburg,5034081,18159,36079,43868
West Virginia,WV,Vienna,3698839,657,37080,33325
West Virginia,WV,Waverly,64093523,3256712,80767,50300
West Virginia,WV,Mineral Wells,166922730,1044145,63036,43457
West Virginia,WV,Parkersburg,54083894,3502118,300000,62796
West Virginia,WV,Cyclone,198532531,401226,35760,42577
West Virginia,WV,Pineville,319951317,1319368,60235,26624
West Virginia,WV,Weston,27730536,187518,36423,42131
West Virginia,WV,Holden,64143581,162336,37985,53478
West Virginia,WV,Bradshaw,109535144,7578,25353,35628
West Virginia,WV,Barrackville,8299738,276117,34542,29223
West Virginia,WV,Fairview,126806120,694414,48702,39046
West Virginia,WV,Shadyside,35699069,657934,45131,49905
West Virginia,WV,Athens,159085484,91636,47111,38398
West Virginia,WV,Bluefield,3661339,0,40463,39601
West Virginia,WV,Elk Garden,156634656,2808629,16908,28734
West Virginia,WV,Colliers,38871106,1708665,44311,45039
West Virginia,WV,Morgantown,2574490,3655,15507,45910
West Virginia,WV,Morgantown,5340946,135224,33813,43903
West Virginia,WV,Morgantown,97940987,1782960,74154,63529
West Virginia,WV,Summersville,262683125,8154228,38495,54409
West Virginia,WV,Wheeling,830665,462056,29425,46929
West Virginia,WV,Wheeling,88842260,120531,46928,54640
West Virginia,WV,Green Bank,532255377,25017,38220,41234
West Virginia,WV,Tunnelton,220938070,777257,43173,34215
West Virginia,WV,Hurricane,160266028,254494,53721,48842
West Virginia,WV,Coal City,329356868,1275956,40765,45818
West Virginia,WV,Huntington,2018886,26232,20282,20922
West Virginia,WV,Elkins,3734397,0,30290,47095
West Virginia,WV,Spencer,36466080,43852,27287,33430
West Virginia,WV,Rowlesburg,375938491,2425859,28845,41462
West Virginia,WV,Rock Cave,351602415,0,36487,46649
West Virginia,WV,Genoa,165783547,1023833,29923,29718
West Virginia,WV,New Martinsville,40752113,149488,45211,40521
West Virginia,WV,Parkersburg,6620293,360054,36398,31841
West Virginia,WV,Vienna,5977075,9617,36740,38225
West Virginia,WV,Cyclone,198532531,401226,34261,40362
West Virginia,WV,Philippi,39248574,571446,23575,25090
West Virginia,WV,Huntington,612254,0,21605,22540
West Virginia,WV,Belington,77764252,670178,45210,32854
West Virginia,WV,Martinsburg,90652518,4287,89681,66419
West Virginia,WV,Martinsburg,33774260,154582,28722,56479
West Virginia,WV,Martinsburg,4322331,42877,300000,30074
West Virginia,WV,Martinsburg,4069189,0,29623,45245
West Virginia,WV,Martinsburg,50333754,0,51710,33871
West Virginia,WV,Inwood,47795117,26350,63332,54290
West Virginia,WV,Danville,189881273,392737,63453,41566
West Virginia,WV,Wharton,275354128,710076,40243,39168
West Virginia,WV,Frametown,393130547,1103272,25525,42687
West Virginia,WV,Salt Rock,144283610,991524,46334,50814
West Virginia,WV,Follansbee,34607344,169282,300000,47879
West Virginia,WV,Wellsburg,20086311,1471318,34379,45083
West Virginia,WV,Huntington,2604538,84338,41105,49204
West Virginia,WV,Huntington,930106,870250,10875,29132
West Virginia,WV,Huntington,1073777,0,52626,49939
West Virginia,WV,Huntington,2811721,19703,38479,21131
West Virginia,WV,Huntington,10781297,761,78160,92770
West Virginia,WV,Barboursville,11923264,139791,33655,44451
West Virginia,WV,Barboursville,22602558,512224,39381,32018
West Virginia,WV,Ona,226345243,5437586,66920,50963
West Virginia,WV,West Union,543668706,1063577,43644,37115
West Virginia,WV,Grantsville,307049225,2569176,31817,32125
West Virginia,WV,Clay,353029058,3504833,22181,29498
West Virginia,WV,West Union,284401775,894864,35404,36676
West Virginia,WV,Oak Hill,37123382,40135,26482,51974
West Virginia,WV,Mount Hope,10556154,8262,42064,36541
West Virginia,WV,Gauley Bridge,108800191,2738220,32144,40600
West Virginia,WV,Meadow Bridge,325939933,3471235,42419,33238
West Virginia,WV,Maysville,707429586,7420241,300000,43913
West Virginia,WV,Covington,626488685,3740983,40324,50694
West Virginia,WV,Charmco,230163350,1543781,36798,30790
West Virginia,WV,Gauley Bridge,108800191,2738220,33906,36681
West Virginia,WV,Smoot,256226897,421881,26862,43572
West Virginia,WV,Ronceverte,277949091,2531414,23445,32949
West Virginia,WV,Romney,268625535,2067911,35026,33180
West Virginia,WV,Weirton,7201890,0,41689,42824
West Virginia,WV,New Cumberland,64056746,508177,43790,54988
West Virginia,WV,Weirton,10183760,1569646,42088,37153
West Virginia,WV,Baker,624292315,2038253,58881,47967
West Virginia,WV,Clarksburg,2654946,1947,23467,32954
West Virginia,WV,Clarksburg,2693585,0,35144,43760
West Virginia,WV,Clarksburg,31836226,19760,48107,43072
West Virginia,WV,Richwood,806690184,2366724,33184,34030
West Virginia,WV,Bridgeport,60217449,81670,52274,58942
West Virginia,WV,Clarksburg,129172696,23359,35850,39023
West Virginia,WV,Bridgeport,23718538,219681,58162,47356
West Virginia,WV,Ravenswood,35886493,2191818,37235,45715
West Virginia,WV,Ripley,74890768,610820,25007,44400
West Virginia,WV,Shepherdstown,41463833,70207,88998,61634
West Virginia,WV,Ranson,39308873,2841,60846,60972
West Virginia,WV,Harpers Ferry,32762698,48395,102047,61010
West Virginia,WV,Charles Town,144785580,675898,300000,52642
West Virginia,WV,Charleston,3028247,78716,44563,36125
Wisconsin,WI,Marion,3072038,207052,300000,32656
Wisconsin,WI,Cedarburg,12536664,132011,72980,70093
Wisconsin,WI,Chilton,10984922,120045,49115,44167
Wisconsin,WI,Fountain City,2024909,54183,46123,31857
Wisconsin,WI,Lake Geneva,9300193,1527677,58764,63061
Wisconsin,WI,Cuba City,3011037,0,47550,47198
Wisconsin,WI,Darien,3341341,0,56224,42901
Wisconsin,WI,De Pere,30465228,1862596,60401,53493
Wisconsin,WI,Dousman,6404671,339750,61641,50940
Wisconsin,WI,Eagle,3448687,1861,72976,44529
Wisconsin,WI,Edgerton,10767653,11322,50259,42852
Wisconsin,WI,Washington Island,6894115,0,50120,47118
Wisconsin,WI,Ettrick,1803000,0,56636,38076
Wisconsin,WI,Lansing,5095453,49687,36018,45612
Wisconsin,WI,Fox Lake,4043630,135818,49396,38689
Wisconsin,WI,Cambria,2593061,28957,49816,44477
Wisconsin,WI,Gilmanton,8663607,85987,45136,33692
Wisconsin,WI,Grafton,13107176,151565,67287,57703
Wisconsin,WI,Green Lake,4685662,704216,44518,46299
Wisconsin,WI,Appleton,79385783,290061,95051,51121
Wisconsin,WI,Hazel Green,3352556,0,56996,42891
Wisconsin,WI,Alma Center,3000694,0,50237,35541
Wisconsin,WI,Howards Grove,5974181,66034,70649,49437
Wisconsin,WI,Mayville,1748006,13000,54398,40826
Wisconsin,WI,Tony,964015,0,300000,25959
Wisconsin,WI,Keshena,21585426,32158,24051,25300
Wisconsin,WI,Knapp,4084266,13980,41303,41804
Wisconsin,WI,La Farge,2588710,67131,41924,33574
Wisconsin,WI,Poplar,32497903,4505890,63829,50747
Wisconsin,WI,Lannon,6331528,52332,56479,47328
Wisconsin,WI,Cazenovia,2587633,0,300000,26434
Wisconsin,WI,Lomira,5531111,38873,46723,40966
Wisconsin,WI,Mcfarland,9083094,5851,68283,62587
Wisconsin,WI,Marion,6321809,358949,0,0
Wisconsin,WI,Mayville,8487085,296093,47130,41835
Wisconsin,WI,Mequon,120056886,1710053,102046,79048
Wisconsin,WI,Junction City,2643684,0,52410,42584
Wisconsin,WI,Mishicot,6612287,125794,52196,50028
Wisconsin,WI,Mosinee,20179477,2003505,58024,42967
Wisconsin,WI,Muscoda,3788968,0,14190,16495
Wisconsin,WI,Neopit,31471578,1000545,27912,39632
Wisconsin,WI,New Holstein,6494140,8855,47667,35256
Wisconsin,WI,North Fond Du Lac,5503372,58017,50538,34210
Wisconsin,WI,Oconomowoc,4948526,3410517,103281,82495
Wisconsin,WI,Ontario,2602844,20077,0,0
Wisconsin,WI,Endeavor,1243982,0,34124,21880
Wisconsin,WI,Pepin,1820252,0,46024,35163
Wisconsin,WI,Platteville,16109676,0,42101,40270
Wisconsin,WI,Port Wing,2979179,0,36797,48566
Wisconsin,WI,Prairie Du Sac,4701166,309646,57315,46821
Wisconsin,WI,Winter,1021411,0,33045,30984
Wisconsin,WI,Livingston,1291837,0,38512,45856
Wisconsin,WI,Ripon,12881286,139645,43588,47772
Wisconsin,WI,Sullivan,9603199,614750,57653,46119
Wisconsin,WI,Fond Du Lac,9401662,12451,76442,43541
Wisconsin,WI,Seymour,6971500,8833,37492,43099
Wisconsin,WI,Madison,2084797,0,130473,80453
Wisconsin,WI,South Milwaukee,12507388,43663,51433,43588
Wisconsin,WI,Stanley,10700233,178071,31574,33050
Wisconsin,WI,Hayward,2435274,2159906,57419,38053
Wisconsin,WI,Sun Prairie,31136059,55500,65565,51967
Wisconsin,WI,Mequon,2687156,116612,54891,58202
Wisconsin,WI,Wabeno,1046469,0,31207,20101
Wisconsin,WI,Wonewoc,2066088,0,36088,35247
Wisconsin,WI,Viroqua,10176250,0,37390,45724
Wisconsin,WI,Watertown,31192592,1036014,47645,44370
Wisconsin,WI,Wausaukee,3619287,30836,20895,26616
Wisconsin,WI,Westfield,4044805,84654,43257,42892
Wisconsin,WI,Valders,1360818,11694,60628,36882
Wisconsin,WI,Neenah,5986260,0,66738,50447
Wisconsin,WI,Wisconsin Dells,20324020,888069,300000,34768
Wisconsin,WI,Wrightstown,10985367,530046,300000,57498
Wisconsin,WI,Allenton,3744452,0,62440,28802
Wisconsin,WI,Amherst,3140312,37454,71671,50495
Wisconsin,WI,Argyle,1677189,0,38615,34190
Wisconsin,WI,Auburndale,5489899,0,60149,37503
Wisconsin,WI,Baraboo,19180510,205854,38745,39237
Wisconsin,WI,Cedar Grove,5585418,0,67482,37683
Wisconsin,WI,Big Bend,8476901,100290,71673,57467
Wisconsin,WI,Whitehall,11192902,222107,44147,41466
Wisconsin,WI,Burlington,8494048,746096,60935,41637
Wisconsin,WI,Bristol,85439615,1000847,59537,57833
Wisconsin,WI,South Wayne,2744011,0,51735,33914
Wisconsin,WI,Drummond,2703903,0,300000,21515
Wisconsin,WI,Racine,2351306,0,55416,38310
Wisconsin,WI,Racine,5127826,153859,43712,42231
Wisconsin,WI,Sturtevant,12117928,56256,45305,49324
Wisconsin,WI,Kansasville,88945615,2288863,76860,53550
Wisconsin,WI,Richland Center,676152031,78551,54591,45509
Wisconsin,WI,Janesville,3603606,0,38946,30637
Wisconsin,WI,Janesville,47796477,567584,47478,37041
Wisconsin,WI,Beloit,9551595,548550,52981,51848
Wisconsin,WI,Eau Claire,15331129,1025686,48096,35718
Wisconsin,WI,Janesville,258306835,855927,64369,54974
Wisconsin,WI,Hudson,19280535,3805896,87671,59266
Wisconsin,WI,Hammond,177793207,1463243,73287,51046
Wisconsin,WI,La Valle,354540736,5496786,55442,49717
Wisconsin,WI,Bonduel,167276174,3396765,57256,40032
Wisconsin,WI,Bonduel,361168198,2164010,62828,45584
Wisconsin,WI,Sheboygan,3720254,2230409,52962,39500
Wisconsin,WI,Sheboygan,58528181,6561012,75321,46448
Wisconsin,WI,Gilman,653898227,12351733,43058,42150
Wisconsin,WI,Galesville,276261076,19287296,56556,48181
Wisconsin,WI,Bloomer,293310502,912570,61378,41062
Wisconsin,WI,Eagle River,562410056,73712422,41467,42633
Wisconsin,WI,Whitewater,2316599,0,12834,24429
Wisconsin,WI,Lake Geneva,14494523,1699140,41002,54492
Wisconsin,WI,Shell Lake,345705586,27022476,46950,48654
Wisconsin,WI,West Bend,4802789,41016,47649,49651
Wisconsin,WI,Jackson,54113534,0,75544,54467
Wisconsin,WI,Menomonee Falls,3912342,42291,52640,38423
Wisconsin,WI,Menomonee Falls,9065108,78816,89334,74548
Wisconsin,WI,New Berlin,20022018,407363,72632,67690
Wisconsin,WI,Muskego,6785218,60078,81707,54496
Wisconsin,WI,Pardeeville,187499494,6773666,59443,42340
Wisconsin,WI,Waukesha,3082172,99505,41142,43689
Wisconsin,WI,Waukesha,9465606,191689,42755,46550
Wisconsin,WI,Sussex,14556654,62956,95255,59505
Wisconsin,WI,Mukwonago,62024952,2051734,94472,56981
Wisconsin,WI,Oconomowoc,12122736,670352,76200,59440
Wisconsin,WI,Waupaca,181973396,4056804,64517,50215
Wisconsin,WI,Coloma,351122884,2725786,43507,41183
Wisconsin,WI,Oshkosh,1318674,67561,47895,43054
Wisconsin,WI,Oshkosh,15922445,42204,83726,56736
Wisconsin,WI,Menasha,3661132,48620,40877,31388
Wisconsin,WI,Columbus,41760741,260666,58117,55665
Wisconsin,WI,Neenah,3912068,47893,52694,39763
Wisconsin,WI,Marshfield,5152578,0,39550,63284
Wisconsin,WI,Port Edwards,128736069,4430958,53138,39394
Wisconsin,WI,Friendship,235579414,1206491,35607,31260
Wisconsin,WI,Ashland,561454913,20975772,31905,42412
Wisconsin,WI,Glidden,1047213889,7834640,28763,33272
Wisconsin,WI,Haugen,336714222,23711021,50872,48275
Wisconsin,WI,Rice Lake,216724368,813609,39583,28507
Wisconsin,WI,Rice Lake,18452187,4672190,300000,24472
Wisconsin,WI,Prairie Farm,563127131,1419105,52105,40232
Wisconsin,WI,Madison,2679097,0,69333,59553
Wisconsin,WI,Port Wing,837964794,20035877,49766,33400
Wisconsin,WI,Drummond,878023750,52886498,47261,52461
Wisconsin,WI,Green Bay,2793987,0,38266,39290
Wisconsin,WI,Green Bay,1804302,0,61780,39263
Wisconsin,WI,Green Bay,2150907,0,57276,38350
Wisconsin,WI,Green Bay,3074508,184350,300000,24057
Wisconsin,WI,Green Bay,1379133,0,83275,77092
Wisconsin,WI,Green Bay,1856270,0,33764,34469
Wisconsin,WI,Green Bay,19359840,20914819,87733,59256
Wisconsin,WI,Green Bay,13584488,0,62397,55299
Wisconsin,WI,Madison,3379144,0,66230,47736
Wisconsin,WI,De Pere,6483176,0,64007,46688
Wisconsin,WI,Suamico,50280765,66812806,88679,66509
Wisconsin,WI,Green Bay,8931086,0,52831,36128
Wisconsin,WI,Green Bay,118581910,58116,68533,49104
Wisconsin,WI,Green Bay,2015442,267485,50389,38459
Wisconsin,WI,Green Bay,4127827,33658,72908,54644
Wisconsin,WI,Green Bay,9978703,1499317,31419,28890
Wisconsin,WI,Green Bay,88845080,63119,80667,57434
Wisconsin,WI,Green Bay,4098010,0,82350,58358
Wisconsin,WI,Alma,334778853,42245845,38465,41727
Wisconsin,WI,Madison,1818981,44071,40559,57951
Wisconsin,WI,Spooner,393581388,22899084,41581,44593
Wisconsin,WI,Brillion,92698730,393823,55409,42462
Wisconsin,WI,Appleton,2018484,0,54308,42360
Wisconsin,WI,Stockbridge,190446207,132820702,67296,50733
Wisconsin,WI,Appleton,8253099,34138,82907,61363
Wisconsin,WI,Chippewa Falls,5316160,303703,300000,62011
Wisconsin,WI,Chippewa Falls,19276590,7288701,30515,46443
Wisconsin,WI,Cornell,514470874,8120126,47932,43834
Wisconsin,WI,New Auburn,508322240,32028705,51964,43049
Wisconsin,WI,Abbotsford,105161803,384243,44919,48933
Wisconsin,WI,Madison,421684,0,16233,38784
Wisconsin,WI,Thorp,291980786,1100416,40826,29773
Wisconsin,WI,Granton,548494570,2371152,45543,48292
Wisconsin,WI,Almena,254659848,8467623,47757,40319
Wisconsin,WI,Cambria,368562336,2575580,52816,37628
Wisconsin,WI,Portage,34215974,4213062,34864,44295
Wisconsin,WI,Portage,268948539,20459803,56795,44767
Wisconsin,WI,Lodi,129722761,13943333,80649,47623
Wisconsin,WI,Columbus,41760741,260666,60609,56488
Wisconsin,WI,Prairie Du Chien,221400883,13890333,51743,36434
Wisconsin,WI,Madison,1865420,3089,87402,55943
Wisconsin,WI,Madison,2356141,0,29498,42103
Wisconsin,WI,Madison,3260056,0,65951,57655
Wisconsin,WI,Madison,4313395,45587,58479,58141
Wisconsin,WI,Madison,3351186,4385,300000,37009
Wisconsin,WI,Madison,4968936,0,89286,49240
Wisconsin,WI,Madison,1910482,0,56967,59250
Wisconsin,WI,Madison,668728,0,16029,18298
Wisconsin,WI,Madison,4124092,52550,300000,24930
Wisconsin,WI,Madison,1089005,8893,45942,49791
Wisconsin,WI,Madison,274152,0,7048,26657
Wisconsin,WI,Madison,696476,0,30422,48307
Wisconsin,WI,Madison,2139735,19752,52210,51149
Wisconsin,WI,Madison,3770682,0,70950,47614
Wisconsin,WI,Madison,1882901,0,49789,31332
Wisconsin,WI,Madison,11124173,1451,21644,28281
Wisconsin,WI,Madison,3130412,44960,75128,44534
Wisconsin,WI,Madison,3770682,0,43479,36291
Wisconsin,WI,Madison,1930651,0,115109,79755
Wisconsin,WI,Mcfarland,18120834,134709,79277,52279
Wisconsin,WI,Fitchburg,10218123,24016,300000,59565
Wisconsin,WI,Verona,16573053,18724,78589,74039
Wisconsin,WI,Middleton,3079324,12673,300000,53782
Wisconsin,WI,Waunakee,103230974,2382022,300000,61257
Wisconsin,WI,Mcfarland,69197781,18696748,70222,65408
Wisconsin,WI,Sun Prairie,42914271,191448,73199,46838
Wisconsin,WI,Sun Prairie,5605191,0,63495,50017
Wisconsin,WI,Marshall,183440457,1392415,76615,55683
Wisconsin,WI,Cottage Grove,151917045,5886693,300000,59080
